sample	ampliconID	Freq	width	FreqNorm	comparison	stage	index	group
CURTIS_H004695_T01_01_WG01	amplicon1	22	1606812	13.6917075550842	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004695_T01_01_WG01	amplicon2	20	5856556	3.41497631030934	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004696_T01_01_WG01	amplicon2	57	24737356	2.3042074504648	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004698_T01_01_WG01	amplicon2	227	26203987	8.662803870266	ecdna	b	b ecdna	ER+ High
CURTIS_H004702_T01_01_WG01	amplicon1	105	4563589	23.0082069178447	noncyclic	b	b noncyclic	HER2+
CURTIS_H004702_T01_01_WG01	amplicon2	108	6929373	15.5858257305531	noncyclic	b	b noncyclic	HER2+
CURTIS_H004709_T01_01_WG01	amplicon2	23	3493924	6.5828564101566	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004710_T01_01_WG01	amplicon1	25	6537080	3.82433747177639	ecdna	b	b ecdna	ER+ High
CURTIS_H004712_T01_01_WG01	amplicon1	5	665870	7.50897322300149	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004713_T01_01_WG01	amplicon1	0	1052545	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004714_T01_01_WG01	amplicon2	9	6370567	1.41274709142844	noncyclic	b	b noncyclic	HER2+
CURTIS_H004714_T01_01_WG01	amplicon4	49	3277729	14.9493750093434	ecdna	b	b ecdna	HER2+
CURTIS_H004714_T01_01_WG01	amplicon5	12	2761552	4.34538259645301	noncyclic	b	b noncyclic	HER2+
CURTIS_H004715_T01_01_WG01	amplicon1	20	5228749	3.82500670810551	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004717_T01_01_WG01	amplicon1	196	34083984	5.75050146719937	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004719_T01_01_WG01	amplicon1	211	18797287	11.225024121832	ecdna	b	b ecdna	HER2+
CURTIS_H004724_T01_01_WG01	amplicon1	7	1727299	4.05256993722569	noncyclic	b	b noncyclic	HER2+
CURTIS_H004724_T01_01_WG01	amplicon2	134	5991646	22.364472133367	noncyclic	b	b noncyclic	HER2+
CURTIS_H004727_T01_01_WG01	amplicon1	57	5091963	11.1941111905173	noncyclic	b	b noncyclic	IC10
CURTIS_H004728_T01_01_WG01	amplicon1	42	12960658	3.24057621148556	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004733_T01_01_WG01	amplicon2	51	16851100	3.02650865522132	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004735_T01_01_WG01	amplicon1	8	4244480	1.88480096501809	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004739_T01_01_WG01	amplicon1	26	9146321	2.84267302667378	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004742_T01_01_WG01	amplicon3	7	5036805	1.38976990373858	noncyclic	b	b noncyclic	IC10
CURTIS_H004742_T01_01_WG01	amplicon1	35	8854384	3.95284415042311	ecdna	b	b ecdna	IC10
CURTIS_H004744_T01_01_WG01	amplicon2	75	44791403	1.67442846119377	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004745_T01_01_WG01	amplicon3	44	17374283	2.5324786064553	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004745_T01_01_WG01	amplicon2	240	70516103	3.40347792616957	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004745_T01_01_WG01	amplicon1	23	5983761	3.84373640591595	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004746_T01_01_WG01	amplicon2	0	681952	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004748_T01_01_WG01	amplicon1	52	2768104	18.785421357001	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004749_T01_01_WG01	amplicon1	289	10731563	26.9299076005983	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004750_T01_01_WG01	amplicon2	211	4017022	52.5264735916308	noncyclic	b	b noncyclic	IC10
CURTIS_H004750_T01_01_WG01	amplicon1	13	735697	17.670318079318	noncyclic	b	b noncyclic	IC10
CURTIS_H004751_T01_01_WG01	amplicon1	208	19160082	10.8559034350688	ecdna	b	b ecdna	ER+ High
CURTIS_H004752_T01_01_WG01	amplicon1	431	32429946	13.2901855587425	ecdna	b	b ecdna	ER+ High
CURTIS_H004755_T01_01_WG01	amplicon4	149	10810694	13.7826489215216	noncyclic	b	b noncyclic	IC10
CURTIS_H004755_T01_01_WG01	amplicon2	510	67926608	7.50810345189031	ecdna	b	b ecdna	IC10
CURTIS_H004757_T01_01_WG01	amplicon1	12	1281048	9.36733049815464	ecdna	b	b ecdna	IC10
CURTIS_H004757_T01_01_WG01	amplicon2	3	1049785	2.85772801097368	ecdna	b	b ecdna	IC10
CURTIS_H004759_T01_01_WG01	amplicon1	14	5740414	2.43884848723454	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004760_T01_01_WG01	amplicon1	92	11998334	7.66773120334873	ecdna	b	b ecdna	ER+ High
CURTIS_H004761_T01_01_WG01	amplicon1	28	16966184	1.65034164429668	ecdna	b	b ecdna	IC10
CURTIS_H004762_T01_01_WG01	amplicon1	69	4940687	13.9656691468211	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004763_T01_01_WG01	amplicon1	361	21869113	16.5072995873221	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004763_T01_01_WG01	amplicon2	180	8325074	21.6214294311378	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004764_T01_01_WG01	amplicon1	63	7205063	8.74385137229196	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004766_T01_01_WG01	amplicon1	101	9165547	11.0195278034142	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004767_T01_01_WG01	amplicon1	155	9169897	16.9031342445831	ecdna	b	b ecdna	IC4ER-
CURTIS_H004768_T01_01_WG01	amplicon1	147	14833792	9.90980593498952	ecdna	b	b ecdna	ER+ High
CURTIS_H004772_T01_01_WG01	amplicon1	2	344190	5.81074406577762	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004772_T01_01_WG01	amplicon2	150	12904525	11.6238296256546	ecdna	b	b ecdna	ER+ High
CURTIS_H004773_T01_01_WG01	amplicon1	19	6344409	2.99476279035604	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004774_T01_01_WG01	amplicon1	41	2662509	15.3990089798757	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004776_T01_01_WG01	amplicon1	243	15101786	16.0908120403772	ecdna	b	b ecdna	ER+ High
CURTIS_H004778_T01_01_WG01	amplicon1	221	8239833	26.8209319290816	ecdna	b	b ecdna	ER+ Typical
